14;;
21;;10,98168738
16;;
15;;
16;;
14;;
28;;
17;;
10;;
8;;
10;;
13;;
11;;
28;;
13;;
10;;
8;;
20;;
20;;
9;;
9;;
8;;
8;;
12;;
9;;
7;;
9;;
10;;
8;;
9;;
10;;
9;;
12;;
14;;
9;;
10;;
17;;
7;;
9;;
12;;
18;;
18;;
15;;
9;;
9;;
7;;
12;;
11;;
10;;
31;;
36;;
21;;
12;;
14;;
9;;
11;;
11;;
10;;
10;;
8;;
10;;
10;;
8;;
10;;
8;;
12;;
15;;
11;;
8;;
13;;
20;;
23;;
23;;
8;;
10;;
11;;
9;;
8;;
8;;
7;;
7;;
10;;
10;;
11;;
8;;
11;;
9;;
7;;
11;;
9;;
8;;
10;;
8;;
11;;
9;;
9;;
13;;
12;;
10;;
11;;
14;;
18;;
17;;
10;;
9;;
12;;
9;;
9;;
9;;
10;;
9;;
8;;
11;;
14;;
7;;
10;;
7;;
9;;
11;;
8;;
8;;
11;;
9;;
30;;
9;;
12;;
16;;
12;;
9;;
11;;
25;;
23;;
24;;
9;;
8;;
8;;
9;;
8;;
11;;
15;;
10;;
9;;
13;;
16;;
9;;
11;;
10;;
8;;
11;;
8;;
8;;
9;;
9;;
20;;
9;;
8;;
13;;
11;;
9;;
14;;
25;;
26;;
23;;
8;;
10;;
11;;
10;;
8;;
8;;
8;;
8;;
8;;
10;;
12;;
8;;
12;;
7;;
9;;
11;;
9;;
9;;
10;;
10;;
13;;
9;;
12;;
14;;
15;;
9;;
12;;
19;;
23;;
23;;
9;;
8;;
11;;
7;;
9;;
9;;
9;;
8;;
10;;
12;;
16;;
9;;
11;;
8;;
8;;
13;;
7;;
8;;
9;;
10;;
13;;
10;;
8;;
11;;
11;;
8;;
10;;
15;;
27;;
24;;
9;;
8;;
11;;
9;;
9;;
8;;
13;;
7;;
8;;
8;;
11;;
10;;
12;;
9;;
8;;
10;;
8;;
8;;
12;;
8;;
11;;
9;;
11;;
24;;
14;;
9;;
13;;
21;;
24;;
22;;
8;;
7;;
11;;
8;;
9;;
8;;
20;;
8;;
10;;
8;;
12;;
8;;
11;;
9;;
12;;
10;;
7;;
8;;
8;;
9;;
12;;
9;;
8;;
12;;
9;;
9;;
15;;
23;;
38;;
37;;
24;;
9;;
8;;
8;;
8;;
9;;
10;;
8;;
8;;
12;;
18;;
8;;
12;;
9;;
10;;
12;;
9;;
9;;
8;;
14;;
22;;
8;;
13;;
17;;
13;;
9;;
14;;
21;;
20;;
21;;
7;;
10;;
10;;
8;;
8;;
8;;
13;;
9;;
9;;
10;;
14;;
7;;
19;;
8;;
7;;
8;;
8;;
9;;
18;;
24;;
29;;
8;;
8;;
11;;
7;;
7;;
10;;
13;;
19;;
18;;
7;;
7;;
10;;
7;;
8;;
8;;
8;;
8;;
8;;
9;;
12;;
7;;
10;;
8;;
9;;
11;;
8;;
9;;
9;;
8;;
10;;
9;;
10;;
19;;
8;;
7;;
10;;
14;;
17;;
16;;
9;;
7;;
8;;
7;;
7;;
7;;
11;;
8;;
9;;
8;;
11;;
8;;
11;;
8;;
9;;
10;;
7;;
7;;
8;;
8;;
10;;
7;;
11;;
13;;
11;;
8;;
13;;
24;;
38;;
36;;
8;;
8;;
9;;
9;;
7;;
7;;
8;;
10;;
8;;
8;;
14;;
8;;
10;;
8;;
9;;
9;;
7;;
9;;
9;;
10;;
18;;
8;;
9;;
15;;
8;;
8;;
13;;
17;;
24;;
21;;
8;;
8;;
8;;
12;;
7;;
8;;
7;;
9;;
8;;
9;;
12;;
8;;
7;;
8;;
8;;
10;;
10;;
7;;
10;;
10;;
16;;
8;;
11;;
13;;
8;;
8;;
22;;
28;;
25;;
25;;
7;;
8;;
10;;
8;;
8;;
8;;
7;;
8;;
9;;
9;;
20;;
8;;
10;;
10;;
8;;
10;;
8;;
9;;
8;;
9;;
17;;
8;;
13;;
21;;
9;;
9;;
12;;
22;;
23;;
22;;
7;;
8;;
8;;
10;;
7;;
9;;
9;;
7;;
9;;
13;;
26;;
8;;
11;;
8;;
14;;
12;;
10;;
8;;
7;;
15;;
21;;
7;;
16;;
17;;
8;;
7;;
13;;
16;;
19;;
17;;
7;;
7;;
8;;
7;;
8;;
9;;
13;;
8;;
8;;
8;;
12;;
9;;
10;;
7;;
7;;
10;;
8;;
8;;
11;;
8;;
11;;
7;;
11;;
13;;
7;;
7;;
12;;
21;;
22;;
25;;
7;;
8;;
11;;
9;;
8;;
7;;
13;;
22;;
8;;
10;;
20;;
8;;
11;;
7;;
8;;
10;;
8;;
8;;
9;;
12;;
13;;
9;;
9;;
12;;
8;;
9;;
10;;
14;;
18;;
19;;
8;;
8;;
8;;
8;;
9;;
8;;
12;;
8;;
7;;
7;;
11;;
9;;
10;;
8;;
9;;
9;;
9;;
9;;
8;;
9;;
20;;
8;;
11;;
23;;
12;;
8;;
13;;
15;;
19;;
17;;
8;;
8;;
10;;
7;;
7;;
7;;
11;;
11;;
8;;
10;;
24;;
8;;
10;;
8;;
9;;
9;;
8;;
8;;
8;;
8;;
12;;
7;;
9;;
12;;
11;;
8;;
12;;
22;;
26;;
25;;
15;;
7;;
8;;
8;;
8;;
7;;
6;;
7;;
10;;
9;;
11;;
8;;
10;;
7;;
8;;
11;;
8;;
8;;
10;;
10;;
12;;
8;;
15;;
33;;
24;;
8;;
9;;
12;;
11;;
17;;
8;;
8;;
10;;
8;;
8;;
8;;
7;;
24;;
7;;
8;;
10;;
8;;
10;;
9;;
12;;
10;;
8;;
8;;
9;;
9;;
12;;
12;;
9;;
13;;
8;;
7;;
12;;
16;;
18;;
18;;
8;;
8;;
11;;
7;;
7;;
8;;
7;;
7;;
7;;
10;;
13;;
8;;
10;;
9;;
7;;
10;;
7;;
8;;
9;;
8;;
10;;
8;;
18;;
19;;
12;;
8;;
12;;
15;;
31;;
32;;
8;;
8;;
8;;
7;;
9;;
7;;
8;;
8;;
9;;
10;;
12;;
12;;
11;;
7;;
8;;
10;;
8;;
6;;
8;;
11;;
17;;
7;;
11;;
19;;
11;;
7;;
16;;
24;;
23;;
20;;
8;;
8;;
8;;
8;;
8;;
8;;
14;;
7;;
9;;
9;;
12;;
13;;
10;;
7;;
8;;
11;;
8;;
7;;
7;;
7;;
9;;
7;;
18;;
19;;
12;;
12;;
11;;
15;;
17;;
17;;
8;;
8;;
8;;
8;;
7;;
7;;
8;;
8;;
8;;
9;;
11;;
11;;
11;;
8;;
7;;
10;;
8;;
8;;
8;;
8;;
10;;
26;;
10;;
20;;
7;;
7;;
18;;
26;;
25;;
26;;
7;;
9;;
10;;
7;;
9;;
8;;
11;;
7;;
7;;
8;;
11;;
7;;
10;;
7;;
8;;
8;;
7;;
7;;
9;;
8;;
11;;
7;;
23;;
23;;
11;;
7;;
11;;
14;;
24;;
23;;
8;;
7;;
10;;
8;;
8;;
8;;
7;;
23;;
8;;
10;;
17;;
7;;
12;;
8;;
8;;
9;;
9;;
8;;
9;;
9;;
11;;
9;;
11;;
13;;
9;;
12;;
14;;
23;;
23;;
20;;
11;;
7;;
11;;
7;;
10;;
11;;
7;;
8;;
7;;
10;;
11;;
13;;
11;;
7;;
8;;
9;;
7;;
9;;
8;;
12;;
14;;
9;;
11;;
14;;
8;;
7;;
12;;
21;;
18;;
16;;
21;;
9;;
10;;
8;;
8;;
11;;
18;;
9;;
7;;
8;;
11;;
7;;
10;;
8;;
8;;
8;;
9;;
9;;
9;;
10;;
13;;
9;;
12;;
32;;
17;;
7;;
13;;
23;;
20;;
18;;
8;;
8;;
10;;
8;;
9;;
9;;
8;;
7;;
7;;
8;;
18;;
8;;
11;;
12;;
7;;
10;;
9;;
7;;
8;;
8;;
11;;
9;;
9;;
12;;
8;;
15;;
11;;
17;;
19;;
22;;
7;;
7;;
10;;
9;;
7;;
8;;
7;;
7;;
9;;
8;;
10;;
8;;
10;;
8;;
9;;
9;;
8;;
8;;
8;;
8;;
23;;
10;;
11;;
22;;
12;;
9;;
10;;
16;;
19;;
20;;
7;;
8;;
11;;
8;;
7;;
7;;
11;;
8;;
7;;
8;;
11;;
7;;
10;;
7;;
12;;
10;;
8;;
9;;
9;;
9;;
10;;
7;;
11;;
13;;
8;;
8;;
11;;
16;;
17;;
18;;
12;;
7;;
9;;
9;;
8;;
9;;
7;;
13;;
