28;;
11;;
11;;9,924198251
15;;
13;;
15;;
8;;
10;;
10;;
11;;
25;;
26;;
30;;
13;;
14;;
13;;
11;;
12;;
15;;
26;;
12;;
12;;
10;;
12;;
16;;
10;;
12;;
8;;
10;;
10;;
12;;
8;;
10;;
10;;
14;;
15;;
22;;
17;;
9;;
11;;
15;;
17;;
10;;
11;;
9;;
14;;
8;;
8;;
8;;
9;;
9;;
9;;
9;;
10;;
13;;
11;;
9;;
12;;
9;;
8;;
10;;
8;;
8;;
8;;
9;;
12;;
13;;
19;;
10;;
10;;
12;;
13;;
7;;
8;;
8;;
8;;
13;;
8;;
8;;
10;;
8;;
8;;
7;;
11;;
14;;
8;;
8;;
11;;
7;;
8;;
7;;
7;;
7;;
10;;
7;;
8;;
7;;
19;;
10;;
7;;
10;;
11;;
8;;
9;;
9;;
8;;
7;;
8;;
8;;
10;;
8;;
7;;
8;;
10;;
11;;
8;;
9;;
11;;
8;;
8;;
8;;
7;;
8;;
7;;
7;;
8;;
8;;
11;;
7;;
14;;
8;;
12;;
7;;
8;;
7;;
8;;
7;;
7;;
9;;
11;;
9;;
8;;
7;;
8;;
11;;
8;;
8;;
10;;
7;;
8;;
7;;
8;;
8;;
8;;
8;;
9;;
9;;
7;;
9;;
7;;
10;;
14;;
8;;
8;;
9;;
10;;
7;;
7;;
11;;
13;;
21;;
18;;
11;;
9;;
11;;
8;;
9;;
11;;
8;;
7;;
8;;
8;;
7;;
8;;
7;;
11;;
11;;
11;;
9;;
9;;
8;;
11;;
8;;
7;;
8;;
12;;
8;;
8;;
8;;
10;;
9;;
7;;
8;;
8;;
10;;
9;;
7;;
11;;
8;;
9;;
9;;
9;;
7;;
8;;
9;;
12;;
10;;
11;;
8;;
8;;
9;;
10;;
9;;
7;;
11;;
11;;
7;;
8;;
10;;
14;;
7;;
9;;
9;;
11;;
12;;
7;;
8;;
10;;
8;;
8;;
8;;
7;;
7;;
9;;
8;;
8;;
8;;
38;;
9;;
20;;
8;;
11;;
8;;
8;;
8;;
10;;
8;;
8;;
11;;
13;;
12;;
12;;
8;;
11;;
14;;
7;;
8;;
11;;
7;;
8;;
8;;
8;;
12;;
8;;
8;;
9;;
8;;
11;;
8;;
7;;
9;;
12;;
8;;
8;;
7;;
9;;
8;;
